wall_time,mcu_ts_ms,lat,lon,pos_east_m,pos_north_m,speed_ms,speed_kmh,heading_deg
2026-06-11T16:01:19.600,50522,-6.97711960,107.63022623,1.166,0.007,3.6541,13.15,88.86
2026-06-11T16:01:19.600,50532,-6.97711960,107.63022646,1.192,0.008,3.6614,13.18,88.74
2026-06-11T16:01:19.600,50542,-6.97711959,107.63022670,1.217,0.008,3.6664,13.20,88.64
2026-06-11T16:01:19.601,50552,-6.97711959,107.63022693,1.243,0.009,3.6666,13.20,88.58
2026-06-11T16:01:19.601,50562,-6.97711958,107.63022716,1.268,0.009,3.6657,13.20,88.55
2026-06-11T16:01:19.601,50572,-6.97711958,107.63022739,1.293,0.010,3.6663,13.20,88.56
2026-06-11T16:01:19.601,50582,-6.97711957,107.63022761,1.318,0.011,3.6676,13.20,88.58
2026-06-11T16:01:19.602,50592,-6.97711957,107.63022784,1.343,0.011,3.6716,13.22,88.59
2026-06-11T16:01:19.611,50602,-6.97711956,107.63022806,1.368,0.012,3.6744,13.23,88.58
2026-06-11T16:01:19.621,50612,-6.97711955,107.63022828,1.392,0.012,3.6699,13.21,88.54
2026-06-11T16:01:19.630,50622,-6.97711955,107.63022850,1.416,0.013,3.6611,13.18,88.48
2026-06-11T16:01:19.641,50632,-6.97711954,107.63022872,1.440,0.014,3.6527,13.15,88.39
2026-06-11T16:01:19.908,50642,-6.97711954,107.63022893,1.464,0.014,3.6421,13.11,88.27
2026-06-11T16:01:19.908,50652,-6.97711953,107.63022914,1.488,0.015,3.6303,13.07,88.15
2026-06-11T16:01:19.909,50662,-6.97711952,107.63022935,1.511,0.016,3.6221,13.04,88.03
2026-06-11T16:01:19.909,50672,-6.97711952,107.63022956,1.534,0.017,3.6167,13.02,87.96
2026-06-11T16:01:19.909,50682,-6.97711951,107.63022977,1.557,0.017,3.6186,13.03,87.92
2026-06-11T16:01:19.910,50692,-6.97711950,107.63022997,1.579,0.018,3.6289,13.06,87.88
2026-06-11T16:01:19.910,50702,-6.97711950,107.63023018,1.602,0.019,3.6371,13.09,87.84
2026-06-11T16:01:19.910,50712,-6.97711949,107.63023038,1.624,0.020,3.6393,13.10,87.86
2026-06-11T16:01:19.911,50722,-6.97711948,107.63023058,1.646,0.021,3.6489,13.14,87.94
2026-06-11T16:01:19.911,50732,-6.97711947,107.63023078,1.668,0.022,3.6634,13.19,88.11
2026-06-11T16:01:19.911,50742,-6.97711947,107.63023098,1.690,0.022,3.6724,13.22,88.36
2026-06-11T16:01:19.911,50752,-6.97711946,107.63023118,1.712,0.023,3.6777,13.24,88.70
2026-06-11T16:01:19.912,50762,-6.97711946,107.63023138,1.734,0.023,3.6790,13.24,89.14
2026-06-11T16:01:19.912,50772,-6.97711945,107.63023157,1.756,0.024,3.6763,13.23,89.67
2026-06-11T16:01:19.912,50782,-6.97711945,107.63023177,1.777,0.024,3.6762,13.23,90.21
2026-06-11T16:01:19.913,50792,-6.97711945,107.63023196,1.798,0.024,3.6795,13.25,90.70
2026-06-11T16:01:19.913,50802,-6.97711946,107.63023215,1.819,0.024,3.6784,13.24,91.10
2026-06-11T16:01:19.913,50812,-6.97711946,107.63023234,1.840,0.023,3.6711,13.22,91.40
2026-06-11T16:01:19.914,50822,-6.97711946,107.63023252,1.861,0.023,3.6618,13.18,91.59
2026-06-11T16:01:19.914,50832,-6.97711947,107.63023271,1.881,0.022,3.6566,13.16,91.64
2026-06-11T16:01:20.091,50842,-6.97711947,107.63023289,1.901,0.022,3.6582,13.17,91.55
2026-06-11T16:01:20.092,50852,-6.97711948,107.63023307,1.921,0.021,3.6687,13.21,91.36
2026-06-11T16:01:20.092,50862,-6.97711948,107.63023325,1.941,0.020,3.6894,13.28,91.16
2026-06-11T16:01:20.093,50872,-6.97711949,107.63023325,1.940,0.020,3.6422,13.11,91.04
2026-06-11T16:01:20.093,50882,-6.97711949,107.63023342,1.960,0.019,3.6789,13.24,91.05
2026-06-11T16:01:20.093,50895,-6.97711950,107.63023365,1.985,0.019,3.7325,13.44,91.30
2026-06-11T16:01:20.094,50905,-6.97711950,107.63023383,2.005,0.019,3.7721,13.58,91.63
2026-06-11T16:01:20.094,50915,-6.97711950,107.63023401,2.024,0.018,3.8030,13.69,92.04
2026-06-11T16:01:20.094,50925,-6.97711951,107.63023418,2.044,0.017,3.8243,13.77,92.45
2026-06-11T16:01:20.095,50935,-6.97711952,107.63023436,2.063,0.017,3.8369,13.81,92.79
2026-06-11T16:01:20.095,50945,-6.97711953,107.63023453,2.082,0.016,3.8418,13.83,93.07
2026-06-11T16:01:20.095,50956,-6.97711954,107.63023472,2.103,0.014,3.8439,13.84,93.15
2026-06-11T16:01:20.095,50966,-6.97711955,107.63023489,2.122,0.013,3.8474,13.85,93.08
2026-06-11T16:01:20.096,50976,-6.97711956,107.63023506,2.141,0.012,3.8511,13.86,92.84
2026-06-11T16:01:20.096,50986,-6.97711956,107.63023523,2.159,0.011,3.8548,13.88,92.61
2026-06-11T16:01:20.096,50996,-6.97711957,107.63023540,2.177,0.011,3.8451,13.84,92.02
2026-06-11T16:01:20.097,51006,-6.97711958,107.63023556,2.196,0.010,3.8285,13.78,91.28
2026-06-11T16:01:20.097,51016,-6.97711958,107.63023572,2.213,0.010,3.8108,13.72,90.42
2026-06-11T16:01:20.097,51026,-6.97711958,107.63023588,2.231,0.009,3.7977,13.67,89.45
2026-06-11T16:01:20.098,51036,-6.97715723,107.63024641,3.393,-4.177,3.8889,14.00,167.58
2026-06-11T16:01:20.281,51046,-6.97716363,107.63025028,3.820,-4.889,3.9323,14.16,179.00
2026-06-11T16:01:20.281,51056,-6.97716388,107.63025029,3.821,-4.917,3.9318,14.15,178.02
2026-06-11T16:01:20.282,51066,-6.97716413,107.63025030,3.822,-4.944,3.9419,14.19,177.51
2026-06-11T16:01:20.282,51076,-6.97716438,107.63025031,3.823,-4.971,3.9530,14.23,177.54
2026-06-11T16:01:20.282,51086,-6.97716462,107.63025032,3.824,-4.999,3.9544,14.24,177.94
2026-06-11T16:01:20.283,51096,-6.97716486,107.63025033,3.825,-5.026,3.9513,14.22,178.51
2026-06-11T16:01:20.283,51106,-6.97716511,107.63025033,3.826,-5.053,3.9505,14.22,179.13
2026-06-11T16:01:20.283,51117,-6.97716537,107.63025034,3.827,-5.082,3.9546,14.24,179.85
2026-06-11T16:01:20.284,51127,-6.97716561,107.63025034,3.827,-5.108,3.9630,14.27,180.50
2026-06-11T16:01:20.284,51138,-6.97716587,107.63025034,3.826,-5.137,3.9758,14.31,181.16
2026-06-11T16:01:20.284,51148,-6.97716611,107.63025033,3.826,-5.164,3.9883,14.36,181.67
2026-06-11T16:01:20.285,51159,-6.97716636,107.63025032,3.825,-5.193,4.0016,14.41,182.08
2026-06-11T16:01:20.285,51169,-6.97716660,107.63025032,3.824,-5.219,4.0125,14.45,182.28
2026-06-11T16:01:20.285,51179,-6.97716683,107.63025031,3.823,-5.244,4.0186,14.47,182.31
2026-06-11T16:01:20.285,51190,-6.97716709,107.63025030,3.822,-5.273,4.0174,14.46,182.17
2026-06-11T16:01:20.286,51200,-6.97716731,107.63025029,3.821,-5.298,4.0123,14.44,181.92
2026-06-11T16:01:20.286,51210,-6.97716754,107.63025028,3.820,-5.323,4.0082,14.43,181.57
2026-06-11T16:01:20.286,51220,-6.97716777,107.63025027,3.820,-5.348,4.0061,14.42,181.19
2026-06-11T16:01:20.287,51230,-6.97716799,107.63025027,3.819,-5.373,4.0093,14.43,180.83
2026-06-11T16:01:20.287,51240,-6.97716821,107.63025027,3.819,-5.398,4.0187,14.47,180.55
2026-06-11T16:01:20.477,51250,-6.97716843,107.63025027,3.819,-5.423,4.0311,14.51,180.35
2026-06-11T16:01:20.478,51260,-6.97716865,107.63025026,3.819,-5.447,4.0418,14.55,180.25
2026-06-11T16:01:20.478,51270,-6.97716887,107.63025026,3.819,-5.471,4.0505,14.58,180.25
2026-06-11T16:01:20.478,51280,-6.97716909,107.63025026,3.818,-5.495,4.0595,14.61,180.35
2026-06-11T16:01:20.478,51290,-6.97716930,107.63025026,3.818,-5.519,4.0650,14.63,180.48
2026-06-11T16:01:20.479,51300,-6.97716952,107.63025026,3.818,-5.543,4.0684,14.65,180.62
2026-06-11T16:01:20.479,51310,-6.97716973,107.63025026,3.818,-5.567,4.0706,14.65,180.74
2026-06-11T16:01:20.479,51320,-6.97716994,107.63025026,3.818,-5.590,4.0737,14.67,180.80
2026-06-11T16:01:20.479,51330,-6.97717015,107.63025025,3.817,-5.613,4.0789,14.68,180.79
2026-06-11T16:01:20.479,51340,-6.97717036,107.63025025,3.817,-5.636,4.0852,14.71,180.68
2026-06-11T16:01:20.480,51350,-6.97717056,107.63025025,3.817,-5.659,4.0925,14.73,180.50
2026-06-11T16:01:20.480,51360,-6.97717077,107.63025025,3.817,-5.682,4.1026,14.77,180.26
2026-06-11T16:01:20.481,51370,-6.97716996,107.63025020,3.811,-5.593,3.6264,13.06,180.03
2026-06-11T16:01:20.481,51380,-6.97717014,107.63025020,3.811,-5.613,3.6345,13.08,179.80
2026-06-11T16:01:20.481,51390,-6.97717032,107.63025020,3.811,-5.632,3.6395,13.10,179.65
2026-06-11T16:01:20.482,51400,-6.97717049,107.63025020,3.811,-5.652,3.6451,13.12,179.58
2026-06-11T16:01:20.482,51410,-6.97717067,107.63025020,3.812,-5.671,3.6509,13.14,179.60
2026-06-11T16:01:20.482,51420,-6.97717084,107.63025020,3.812,-5.690,3.6582,13.17,179.66
2026-06-11T16:01:20.482,51430,-6.97717101,107.63025020,3.812,-5.709,3.6668,13.20,179.76
2026-06-11T16:01:20.483,51440,-6.97717118,107.63025020,3.812,-5.728,3.6759,13.23,179.88
2026-06-11T16:01:20.631,51450,-6.97717135,107.63025020,3.812,-5.747,3.6846,13.26,179.97
2026-06-11T16:01:20.632,51460,-6.97717152,107.63025020,3.812,-5.766,3.6901,13.28,180.04
2026-06-11T16:01:20.633,51470,-6.97717168,107.63025020,3.812,-5.784,3.6919,13.29,180.09
2026-06-11T16:01:20.634,51480,-6.97717185,107.63025020,3.812,-5.802,3.6921,13.29,180.11
2026-06-11T16:01:20.634,51490,-6.97717201,107.63025020,3.812,-5.820,3.6919,13.29,180.11
2026-06-11T16:01:20.635,51500,-6.97717217,107.63025020,3.812,-5.838,3.6918,13.29,180.07
2026-06-11T16:01:20.636,51510,-6.97717233,107.63025020,3.812,-5.856,3.6941,13.30,180.01
2026-06-11T16:01:20.637,51520,-6.97717249,107.63025020,3.812,-5.874,3.6996,13.32,179.95
2026-06-11T16:01:20.637,51530,-6.97717265,107.63025020,3.812,-5.891,3.7088,13.35,179.88
2026-06-11T16:01:20.638,51540,-6.97717280,107.63025020,3.812,-5.908,3.7154,13.38,179.81
2026-06-11T16:01:20.639,51550,-6.97717296,107.63025020,3.812,-5.926,3.7196,13.39,179.76
2026-06-11T16:01:20.639,51560,-6.97717311,107.63025021,3.812,-5.942,3.7253,13.41,179.77
2026-06-11T16:01:20.640,51570,-6.97717326,107.63025021,3.812,-5.959,3.7342,13.44,179.84
2026-06-11T16:01:20.641,51580,-6.97717341,107.63025021,3.812,-5.976,3.7443,13.48,179.95
2026-06-11T16:01:20.641,51590,-6.97717356,107.63025021,3.812,-5.992,3.7545,13.52,180.10
2026-06-11T16:01:20.641,51600,-6.97717371,107.63025021,3.812,-6.009,3.7623,13.54,180.31
2026-06-11T16:01:20.642,51610,-6.97717385,107.63025021,3.812,-6.025,3.7687,13.57,180.52
2026-06-11T16:01:20.642,51620,-6.97717400,107.63025020,3.812,-6.041,3.7735,13.58,180.71
2026-06-11T16:01:20.642,51630,-6.97717414,107.63025020,3.812,-6.057,3.7735,13.58,180.84
2026-06-11T16:01:20.649,51640,-6.97717428,107.63025020,3.811,-6.073,3.7717,13.58,180.92
2026-06-11T16:01:20.834,51650,-6.97717442,107.63025020,3.811,-6.088,3.7708,13.57,180.92
2026-06-11T16:01:20.835,51660,-6.97717456,107.63025020,3.811,-6.103,3.7694,13.57,180.82
2026-06-11T16:01:20.836,51670,-6.97717469,107.63025019,3.811,-6.119,3.7709,13.58,180.64
2026-06-11T16:01:20.837,51680,-6.97717483,107.63025019,3.811,-6.133,3.7763,13.59,180.42
2026-06-11T16:01:20.838,51690,-6.97717496,107.63025019,3.810,-6.148,3.7845,13.62,180.20
2026-06-11T16:01:20.839,51700,-6.97717509,107.63025019,3.810,-6.163,3.7950,13.66,180.07
2026-06-11T16:01:20.840,51710,-6.97717522,107.63025019,3.810,-6.177,3.8039,13.69,180.04
2026-06-11T16:01:20.841,51720,-6.97717535,107.63025019,3.810,-6.192,3.8135,13.73,180.10
2026-06-11T16:01:20.841,51730,-6.97717548,107.63025019,3.810,-6.206,3.8239,13.77,180.25
2026-06-11T16:01:20.842,51740,-6.97717560,107.63025019,3.810,-6.220,3.8369,13.81,180.45
2026-06-11T16:01:20.843,51750,-6.97717573,107.63025019,3.810,-6.234,3.8533,13.87,180.67
2026-06-11T16:01:20.844,51760,-6.97717585,107.63025019,3.810,-6.248,3.8664,13.92,180.89
2026-06-11T16:01:20.845,51770,-6.97717597,107.63025019,3.810,-6.261,3.8754,13.95,181.10
2026-06-11T16:01:20.846,51780,-6.97717610,107.63025018,3.810,-6.275,3.8805,13.97,181.27
2026-06-11T16:01:20.847,51790,-6.97717621,107.63025018,3.809,-6.288,3.8846,13.98,181.39
2026-06-11T16:01:20.847,51800,-6.97717633,107.63025018,3.809,-6.301,3.8895,14.00,181.44
2026-06-11T16:01:20.848,51810,-6.97717645,107.63025017,3.809,-6.314,3.8920,14.01,181.41
2026-06-11T16:01:20.849,51820,-6.97717656,107.63025017,3.808,-6.326,3.8954,14.02,181.32
2026-06-11T16:01:20.850,51830,-6.97717667,107.63025017,3.808,-6.339,3.9020,14.05,181.18
2026-06-11T16:01:20.850,51840,-6.97717679,107.63025017,3.808,-6.351,3.9069,14.06,181.00
2026-06-11T16:01:21.044,51850,-6.97717690,107.63025016,3.808,-6.363,3.9112,14.08,180.81
2026-06-11T16:01:21.045,51860,-6.97717700,107.63025016,3.807,-6.375,3.9153,14.09,180.65
2026-06-11T16:01:21.045,51870,-6.97717640,107.63025017,3.808,-6.308,3.6178,13.02,180.52
2026-06-11T16:01:21.046,51880,-6.97717650,107.63025017,3.808,-6.319,3.6227,13.04,180.42
2026-06-11T16:01:21.046,51890,-6.97717659,107.63025017,3.808,-6.330,3.6266,13.06,180.36
2026-06-11T16:01:21.046,51900,-6.97717668,107.63025017,3.808,-6.340,3.6290,13.06,180.36
2026-06-11T16:01:21.047,51910,-6.97717678,107.63025017,3.808,-6.350,3.6357,13.09,180.39
2026-06-11T16:01:21.047,51920,-6.97717687,107.63025017,3.808,-6.360,3.6432,13.12,180.45
2026-06-11T16:01:21.047,51930,-6.97717696,107.63025017,3.808,-6.370,3.6479,13.13,180.54
2026-06-11T16:01:21.048,51940,-6.97717704,107.63025016,3.808,-6.380,3.6560,13.16,180.64
2026-06-11T16:01:21.048,51950,-6.97717713,107.63025016,3.807,-6.390,3.6656,13.20,180.74
2026-06-11T16:01:21.048,51960,-6.97717721,107.63025016,3.807,-6.399,3.6737,13.23,180.82
2026-06-11T16:01:21.049,51970,-6.97717730,107.63025016,3.807,-6.408,3.6800,13.25,180.91
2026-06-11T16:01:21.049,51980,-6.97717738,107.63025016,3.807,-6.417,3.6864,13.27,181.02
2026-06-11T16:01:21.049,51990,-6.97717746,107.63025016,3.807,-6.426,3.6964,13.31,181.15
2026-06-11T16:01:21.050,52000,-6.97717754,107.63025016,3.807,-6.435,3.7094,13.35,181.28
2026-06-11T16:01:21.050,52010,-6.97717762,107.63025015,3.806,-6.444,3.7204,13.39,181.41
2026-06-11T16:01:21.050,52020,-6.97717769,107.63025015,3.806,-6.452,3.7289,13.42,181.55
2026-06-11T16:01:21.050,52030,-6.97717777,107.63025015,3.806,-6.460,3.7357,13.45,181.65
2026-06-11T16:01:21.051,52040,-6.97717037,107.63022376,0.894,-5.638,3.6573,13.17,227.94
2026-06-11T16:01:21.245,52050,-6.97716720,107.63022152,0.646,-5.285,3.6276,13.06,231.96
2026-06-11T16:01:21.245,52060,-6.97716734,107.63022133,0.625,-5.301,3.6280,13.06,231.83
2026-06-11T16:01:21.245,52070,-6.97716749,107.63022115,0.605,-5.318,3.6296,13.07,231.63
2026-06-11T16:01:21.246,52080,-6.97716763,107.63022096,0.585,-5.334,3.6373,13.09,231.36
2026-06-11T16:01:21.246,52090,-6.97716778,107.63022078,0.565,-5.350,3.6453,13.12,231.05
2026-06-11T16:01:21.246,52100,-6.97716792,107.63022060,0.545,-5.366,3.6528,13.15,230.74
2026-06-11T16:01:21.247,52110,-6.97716807,107.63022042,0.525,-5.382,3.6579,13.17,230.49
2026-06-11T16:01:21.247,52120,-6.97716821,107.63022025,0.505,-5.398,3.6592,13.17,230.30
2026-06-11T16:01:21.247,52130,-6.97716836,107.63022007,0.486,-5.414,3.6604,13.18,230.18
2026-06-11T16:01:21.248,52140,-6.97716850,107.63021990,0.467,-5.430,3.6610,13.18,230.13
2026-06-11T16:01:21.248,52150,-6.97716865,107.63021972,0.448,-5.446,3.6653,13.20,230.15
2026-06-11T16:01:21.248,52160,-6.97716879,107.63021955,0.429,-5.462,3.6762,13.23,230.21
2026-06-11T16:01:21.249,52170,-6.97716893,107.63021938,0.410,-5.478,3.6874,13.27,230.29
2026-06-11T16:01:21.249,52180,-6.97716907,107.63021921,0.391,-5.494,3.6943,13.30,230.40
2026-06-11T16:01:21.249,52190,-6.97716921,107.63021904,0.372,-5.509,3.7003,13.32,230.53
2026-06-11T16:01:21.250,52200,-6.97716935,107.63021887,0.354,-5.524,3.7050,13.34,230.69
2026-06-11T16:01:21.250,52210,-6.97716949,107.63021870,0.335,-5.540,3.7101,13.36,230.84
2026-06-11T16:01:21.250,52220,-6.97716962,107.63021854,0.317,-5.555,3.7131,13.37,230.96
2026-06-11T16:01:21.250,52230,-6.97716976,107.63021837,0.298,-5.570,3.7168,13.38,231.06
2026-06-11T16:01:21.251,52240,-6.97716989,107.63021820,0.280,-5.585,3.7240,13.41,231.12
2026-06-11T16:01:21.439,52250,-6.97717002,107.63021804,0.262,-5.599,3.7332,13.44,231.12
2026-06-11T16:01:21.440,52260,-6.97717015,107.63021787,0.244,-5.614,3.7442,13.48,231.06
2026-06-11T16:01:21.440,52270,-6.97717029,107.63021771,0.226,-5.628,3.7530,13.51,230.95
2026-06-11T16:01:21.440,52280,-6.97717042,107.63021755,0.208,-5.643,3.7584,13.53,230.83
2026-06-11T16:01:21.441,52290,-6.97717055,107.63021739,0.190,-5.657,3.7645,13.55,230.70
2026-06-11T16:01:21.441,52300,-6.97717068,107.63021723,0.172,-5.672,3.7721,13.58,230.60
2026-06-11T16:01:21.441,52310,-6.97717080,107.63021707,0.155,-5.686,3.7787,13.60,230.55
2026-06-11T16:01:21.441,52320,-6.97717093,107.63021691,0.138,-5.701,3.7891,13.64,230.56
2026-06-11T16:01:21.441,52330,-6.97717106,107.63021676,0.120,-5.715,3.8021,13.69,230.63
2026-06-11T16:01:21.442,52340,-6.97717119,107.63021660,0.103,-5.729,3.8138,13.73,230.74
2026-06-11T16:01:21.442,52350,-6.97717131,107.63021645,0.086,-5.743,3.8244,13.77,230.88
2026-06-11T16:01:21.442,52360,-6.97717144,107.63021629,0.069,-5.757,3.8315,13.79,231.05
2026-06-11T16:01:21.443,52370,-6.97717125,107.63021649,0.091,-5.736,3.6159,13.02,231.22
2026-06-11T16:01:21.443,52380,-6.97717137,107.63021635,0.075,-5.749,3.6208,13.04,231.35
2026-06-11T16:01:21.443,52390,-6.97717148,107.63021620,0.059,-5.761,3.6259,13.05,231.43
2026-06-11T16:01:21.443,52400,-6.97717159,107.63021606,0.043,-5.774,3.6320,13.08,231.46
2026-06-11T16:01:21.444,52410,-6.97717170,107.63021592,0.028,-5.786,3.6421,13.11,231.43
2026-06-11T16:01:21.444,52420,-6.97717182,107.63021578,0.012,-5.799,3.6548,13.16,231.36
2026-06-11T16:01:21.444,52430,-6.97717193,107.63021564,-0.003,-5.811,3.6670,13.20,231.26
2026-06-11T16:01:21.449,52440,-6.97717204,107.63021550,-0.018,-5.823,3.6763,13.23,231.17
2026-06-11T16:01:21.605,52450,-6.97717215,107.63021536,-0.033,-5.835,3.6836,13.26,231.09
2026-06-11T16:01:21.606,52460,-6.97717226,107.63021523,-0.049,-5.848,3.6937,13.30,231.04
2026-06-11T16:01:21.606,52470,-6.97717236,107.63021509,-0.063,-5.860,3.7058,13.34,231.01
2026-06-11T16:01:21.606,52480,-6.97717247,107.63021496,-0.078,-5.872,3.7186,13.39,231.00
2026-06-11T16:01:21.607,52490,-6.97717258,107.63021482,-0.093,-5.884,3.7304,13.43,231.00
2026-06-11T16:01:21.607,52500,-6.97717269,107.63021469,-0.108,-5.895,3.7395,13.46,230.99
2026-06-11T16:01:21.607,52510,-6.97717279,107.63021456,-0.122,-5.907,3.7462,13.49,230.96
2026-06-11T16:01:21.608,52520,-6.97717290,107.63021443,-0.136,-5.919,3.7493,13.50,230.90
2026-06-11T16:01:21.608,52530,-6.97717300,107.63021430,-0.151,-5.930,3.7518,13.51,230.82
2026-06-11T16:01:21.608,52540,-6.97717310,107.63021417,-0.165,-5.942,3.7601,13.54,230.68
2026-06-11T16:01:21.609,52550,-6.97717321,107.63021405,-0.179,-5.953,3.7695,13.57,230.50
2026-06-11T16:01:21.609,52560,-6.97717331,107.63021392,-0.192,-5.965,3.7740,13.59,230.30
2026-06-11T16:01:21.609,52570,-6.97717341,107.63021380,-0.206,-5.976,3.7774,13.60,230.13
2026-06-11T16:01:21.610,52580,-6.97717351,107.63021368,-0.219,-5.987,3.7854,13.63,230.00
2026-06-11T16:01:21.610,52590,-6.97717361,107.63021356,-0.233,-5.998,3.7942,13.66,229.95
2026-06-11T16:01:21.610,52600,-6.97717371,107.63021344,-0.246,-6.009,3.8017,13.69,229.97
2026-06-11T16:01:21.619,52610,-6.97717381,107.63021332,-0.259,-6.020,3.8080,13.71,230.05
2026-06-11T16:01:21.629,52620,-6.97717391,107.63021320,-0.272,-6.031,3.8158,13.74,230.20
2026-06-11T16:01:21.639,52630,-6.97717400,107.63021309,-0.285,-6.042,3.8222,13.76,230.37
2026-06-11T16:01:21.648,52640,-6.97717410,107.63021297,-0.298,-6.052,3.8259,13.77,230.56
2026-06-11T16:01:21.791,52650,-6.97717419,107.63021286,-0.310,-6.063,3.8314,13.79,230.76
2026-06-11T16:01:21.792,52660,-6.97717428,107.63021274,-0.323,-6.073,3.8411,13.83,230.95
