wall_time,mcu_ts_ms,lat,lon,pos_east_m,pos_north_m,speed_ms,speed_kmh,heading_deg
2026-06-15T16:40:57.900,5675,-6.97573367,107.63023517,0.001,0.000,0.1204,0.43,89.72
2026-06-15T16:40:57.901,5685,-6.97573367,107.63023518,0.001,0.000,0.1246,0.45,89.72
2026-06-15T16:40:57.901,5695,-6.97573367,107.63023519,0.002,0.000,0.1293,0.47,89.71
2026-06-15T16:40:57.901,5705,-6.97573367,107.63023519,0.003,0.000,0.1333,0.48,89.71
2026-06-15T16:40:57.901,5715,-6.97573367,107.63023520,0.004,0.000,0.1362,0.49,89.70
2026-06-15T16:40:57.901,5725,-6.97573367,107.63023521,0.004,0.000,0.1400,0.50,89.70
2026-06-15T16:40:57.909,5735,-6.97573367,107.63023521,0.005,0.000,0.1450,0.52,89.69
2026-06-15T16:40:57.919,5745,-6.97573367,107.63023522,0.006,0.000,0.1495,0.54,89.69
2026-06-15T16:40:57.929,5755,-6.97573367,107.63023523,0.007,0.000,0.1528,0.55,89.69
2026-06-15T16:40:57.938,5765,-6.97573367,107.63023524,0.008,0.000,0.1565,0.56,89.68
2026-06-15T16:40:57.948,5775,-6.97573367,107.63023525,0.009,0.000,0.1610,0.58,89.68
2026-06-15T16:40:57.959,5785,-6.97573367,107.63023525,0.010,0.000,0.1655,0.60,89.67
2026-06-15T16:40:58.092,5795,-6.97573367,107.63023526,0.011,0.000,0.1686,0.61,89.67
2026-06-15T16:40:58.093,5805,-6.97573367,107.63023527,0.012,0.000,0.1720,0.62,89.67
2026-06-15T16:40:58.094,5815,-6.97573367,107.63023528,0.012,0.000,0.1768,0.64,89.66
2026-06-15T16:40:58.094,5825,-6.97573367,107.63023529,0.013,0.000,0.1815,0.65,89.66
2026-06-15T16:40:58.094,5835,-6.97573367,107.63023530,0.014,0.000,0.1846,0.66,89.66
2026-06-15T16:40:58.095,5845,-6.97573367,107.63023531,0.015,0.000,0.1880,0.68,89.65
2026-06-15T16:40:58.095,5855,-6.97573367,107.63023532,0.016,0.000,0.1926,0.69,89.65
2026-06-15T16:40:58.095,5865,-6.97573367,107.63023532,0.017,0.000,0.1972,0.71,89.64
2026-06-15T16:40:58.095,5875,-6.97573367,107.63023533,0.018,0.000,0.2003,0.72,89.64
2026-06-15T16:40:58.096,5885,-6.97573367,107.63023487,-0.033,-0.000,0.0048,0.02,89.63
2026-06-15T16:40:58.096,5895,-6.97573367,107.63023487,-0.033,-0.000,0.0093,0.03,89.63
2026-06-15T16:40:58.097,5905,-6.97573367,107.63023487,-0.033,-0.000,0.0141,0.05,89.62
2026-06-15T16:40:58.098,5915,-6.97573367,107.63023487,-0.033,-0.000,0.0178,0.06,89.62
2026-06-15T16:40:58.099,5925,-6.97573367,107.63023487,-0.033,-0.000,0.0213,0.08,89.62
2026-06-15T16:40:58.109,5935,-6.97573367,107.63023487,-0.033,-0.000,0.0256,0.09,89.61
2026-06-15T16:40:58.119,5945,-6.97573367,107.63023487,-0.033,-0.000,0.0302,0.11,89.61
2026-06-15T16:40:58.129,5955,-6.97573367,107.63023487,-0.032,-0.000,0.0340,0.12,89.60
2026-06-15T16:40:58.138,5965,-6.97573367,107.63023488,-0.032,-0.000,0.0371,0.13,89.60
2026-06-15T16:40:58.148,5975,-6.97573367,107.63023488,-0.032,-0.000,0.0413,0.15,89.59
2026-06-15T16:40:58.158,5985,-6.97573367,107.63023488,-0.032,-0.000,0.0463,0.17,89.59
2026-06-15T16:40:58.305,5995,-6.97573560,107.63023273,-0.269,-0.214,0.0401,0.14,89.98
2026-06-15T16:40:58.306,6005,-6.97573637,107.63023193,-0.358,-0.301,0.0384,0.14,90.14
2026-06-15T16:40:58.306,6015,-6.97573637,107.63023193,-0.358,-0.301,0.0422,0.15,90.13
2026-06-15T16:40:58.306,6025,-6.97573637,107.63023193,-0.357,-0.301,0.0468,0.17,90.13
2026-06-15T16:40:58.306,6035,-6.97573637,107.63023193,-0.357,-0.301,0.0511,0.18,90.13
2026-06-15T16:40:58.307,6045,-6.97573637,107.63023193,-0.357,-0.301,0.0541,0.19,90.12
2026-06-15T16:40:58.307,6055,-6.97573637,107.63023194,-0.357,-0.301,0.0582,0.21,90.12
2026-06-15T16:40:58.307,6065,-6.97573637,107.63023194,-0.356,-0.301,0.0631,0.23,90.11
2026-06-15T16:40:58.307,6075,-6.97573637,107.63023194,-0.356,-0.301,0.0674,0.24,90.11
2026-06-15T16:40:58.308,6085,-6.97573637,107.63023194,-0.356,-0.301,0.0706,0.25,90.10
2026-06-15T16:40:58.308,6096,-6.97573637,107.63023195,-0.356,-0.301,0.0744,0.27,90.10
2026-06-15T16:40:58.308,6106,-6.97573637,107.63023195,-0.355,-0.301,0.0790,0.28,90.09
2026-06-15T16:40:58.308,6117,-6.97573637,107.63023195,-0.355,-0.301,0.0836,0.30,90.09
2026-06-15T16:40:58.309,6127,-6.97573637,107.63023195,-0.355,-0.301,0.0867,0.31,90.08
2026-06-15T16:40:58.311,6137,-6.97573637,107.63023196,-0.354,-0.301,0.0905,0.33,90.08
2026-06-15T16:40:58.322,6148,-6.97573637,107.63023196,-0.354,-0.301,0.0958,0.34,90.08
2026-06-15T16:40:58.332,6158,-6.97573637,107.63023196,-0.353,-0.301,0.1003,0.36,90.07
2026-06-15T16:40:58.343,6169,-6.97573637,107.63023197,-0.353,-0.301,0.1039,0.37,90.07
2026-06-15T16:40:58.353,6179,-6.97573637,107.63023197,-0.353,-0.301,0.1073,0.39,90.06
2026-06-15T16:40:58.363,6189,-6.97573637,107.63023198,-0.352,-0.301,0.1118,0.40,90.06
2026-06-15T16:40:58.511,6199,-6.97573637,107.63023198,-0.352,-0.301,0.1166,0.42,90.05
2026-06-15T16:40:58.512,6209,-6.97573637,107.63023198,-0.351,-0.301,0.1198,0.43,90.05
2026-06-15T16:40:58.512,6219,-6.97573637,107.63023199,-0.351,-0.301,0.1233,0.44,90.05
2026-06-15T16:40:58.512,6229,-6.97573637,107.63023199,-0.351,-0.301,0.1278,0.46,90.04
2026-06-15T16:40:58.513,6239,-6.97573637,107.63023199,-0.350,-0.301,0.1327,0.48,90.04
2026-06-15T16:40:58.513,6249,-6.97573637,107.63023200,-0.350,-0.301,0.1363,0.49,90.03
2026-06-15T16:40:58.513,6259,-6.97573637,107.63023200,-0.349,-0.301,0.1394,0.50,90.03
2026-06-15T16:40:58.513,6269,-6.97573637,107.63023201,-0.349,-0.301,0.1437,0.52,90.02
2026-06-15T16:40:58.514,6279,-6.97573637,107.63023201,-0.348,-0.301,0.1484,0.53,90.02
2026-06-15T16:40:58.514,6289,-6.97573637,107.63023202,-0.348,-0.301,0.1518,0.55,90.02
2026-06-15T16:40:58.514,6299,-6.97573637,107.63023202,-0.347,-0.301,0.1551,0.56,90.01
2026-06-15T16:40:58.515,6309,-6.97573637,107.63023202,-0.347,-0.301,0.1596,0.57,90.01
2026-06-15T16:40:58.515,6319,-6.97573637,107.63023203,-0.346,-0.301,0.1644,0.59,90.00
2026-06-15T16:40:58.515,6329,-6.97573637,107.63023203,-0.346,-0.301,0.1682,0.61,90.00
2026-06-15T16:40:58.515,6339,-6.97573637,107.63023204,-0.345,-0.301,0.1715,0.62,89.99
2026-06-15T16:40:58.523,6349,-6.97573637,107.63023204,-0.345,-0.301,0.1758,0.63,89.99
2026-06-15T16:40:58.533,6359,-6.97573637,107.63023205,-0.345,-0.301,0.1806,0.65,89.99
2026-06-15T16:40:58.543,6369,-6.97573637,107.63023205,-0.344,-0.301,0.1837,0.66,89.98
2026-06-15T16:40:58.553,6379,-6.97573637,107.63023165,-0.389,-0.301,0.0058,0.02,89.98
2026-06-15T16:40:58.563,6389,-6.97573637,107.63023165,-0.389,-0.301,0.0105,0.04,89.97
2026-06-15T16:40:58.696,6399,-6.97573637,107.63023165,-0.389,-0.301,0.0147,0.05,89.97
2026-06-15T16:40:58.697,6409,-6.97573637,107.63023165,-0.389,-0.301,0.0178,0.06,89.97
2026-06-15T16:40:58.697,6419,-6.97573637,107.63023165,-0.389,-0.301,0.0215,0.08,89.96
2026-06-15T16:40:58.697,6429,-6.97573637,107.63023165,-0.388,-0.301,0.0263,0.09,89.96
2026-06-15T16:40:58.698,6439,-6.97573637,107.63023165,-0.388,-0.301,0.0307,0.11,89.95
2026-06-15T16:40:58.699,6449,-6.97573637,107.63023165,-0.388,-0.301,0.0338,0.12,89.95
2026-06-15T16:40:58.700,6459,-6.97573637,107.63023165,-0.388,-0.301,0.0377,0.14,89.95
2026-06-15T16:40:58.700,6469,-6.97573637,107.63023165,-0.388,-0.301,0.0424,0.15,89.94
2026-06-15T16:40:58.700,6479,-6.97573637,107.63023165,-0.388,-0.301,0.0468,0.17,89.94
2026-06-15T16:40:58.701,6489,-6.97573637,107.63023165,-0.388,-0.301,0.0496,0.18,89.93
2026-06-15T16:40:58.701,6499,-6.97573637,107.63023165,-0.388,-0.301,0.0530,0.19,89.93
2026-06-15T16:40:58.701,6509,-6.97573637,107.63023165,-0.388,-0.301,0.0579,0.21,89.92
2026-06-15T16:40:58.701,6519,-6.97573637,107.63023166,-0.388,-0.301,0.0626,0.23,89.92
2026-06-15T16:40:58.702,6529,-6.97573637,107.63023166,-0.387,-0.301,0.0656,0.24,89.92
2026-06-15T16:40:58.713,6539,-6.97573637,107.63023166,-0.387,-0.301,0.0691,0.25,89.91
2026-06-15T16:40:58.723,6549,-6.97573637,107.63023166,-0.387,-0.301,0.0738,0.27,89.91
2026-06-15T16:40:58.733,6559,-6.97573637,107.63023166,-0.387,-0.301,0.0785,0.28,89.90
2026-06-15T16:40:58.743,6569,-6.97573637,107.63023166,-0.387,-0.301,0.0815,0.29,89.90
2026-06-15T16:40:58.753,6579,-6.97573637,107.63023166,-0.387,-0.301,0.0846,0.30,89.90
2026-06-15T16:40:58.763,6589,-6.97573637,107.63023166,-0.387,-0.301,0.0892,0.32,89.89
2026-06-15T16:40:58.918,6599,-6.97573637,107.63023166,-0.387,-0.301,0.0941,0.34,89.89
2026-06-15T16:40:58.918,6609,-6.97573637,107.63023167,-0.386,-0.301,0.0973,0.35,89.88
2026-06-15T16:40:58.919,6619,-6.97573637,107.63023167,-0.386,-0.301,0.1008,0.36,89.88
2026-06-15T16:40:58.919,6629,-6.97573637,107.63023167,-0.386,-0.301,0.1056,0.38,89.88
2026-06-15T16:40:58.919,6639,-6.97573637,107.63023167,-0.386,-0.301,0.1102,0.40,89.87
2026-06-15T16:40:58.920,6649,-6.97573637,107.63023167,-0.386,-0.301,0.1134,0.41,89.87
2026-06-15T16:40:58.920,6659,-6.97573637,107.63023167,-0.386,-0.301,0.1165,0.42,89.86
2026-06-15T16:40:58.920,6669,-6.97573637,107.63023167,-0.386,-0.301,0.1209,0.44,89.86
2026-06-15T16:40:58.920,6679,-6.97573637,107.63023168,-0.385,-0.301,0.1258,0.45,89.86
2026-06-15T16:40:58.921,6689,-6.97573637,107.63023168,-0.385,-0.301,0.1293,0.47,89.85
2026-06-15T16:40:58.922,6699,-6.97573637,107.63023168,-0.385,-0.301,0.1327,0.48,89.85
2026-06-15T16:40:58.922,6709,-6.97573637,107.63023168,-0.385,-0.301,0.1373,0.49,89.84
2026-06-15T16:40:58.922,6719,-6.97573637,107.63023168,-0.385,-0.301,0.1423,0.51,89.84
2026-06-15T16:40:58.923,6729,-6.97573637,107.63023168,-0.385,-0.301,0.1457,0.52,89.84
2026-06-15T16:40:58.923,6739,-6.97573637,107.63023168,-0.385,-0.301,0.1487,0.54,89.83
2026-06-15T16:40:58.923,6749,-6.97573637,107.63023168,-0.384,-0.301,0.1530,0.55,89.83
2026-06-15T16:40:58.932,6759,-6.97573637,107.63023168,-0.384,-0.301,0.1579,0.57,89.82
2026-06-15T16:40:58.943,6769,-6.97573637,107.63023169,-0.384,-0.301,0.1615,0.58,89.82
2026-06-15T16:40:58.953,6779,-6.97573637,107.63023169,-0.384,-0.301,0.1648,0.59,89.81
2026-06-15T16:40:58.963,6789,-6.97573637,107.63023169,-0.384,-0.301,0.1694,0.61,89.81
2026-06-15T16:40:59.104,6799,-6.97573637,107.63023169,-0.384,-0.301,0.1743,0.63,89.81
2026-06-15T16:40:59.104,6809,-6.97573637,107.63023169,-0.384,-0.301,0.1783,0.64,89.80
2026-06-15T16:40:59.105,6819,-6.97573637,107.63023169,-0.384,-0.301,0.1812,0.65,89.80
2026-06-15T16:40:59.105,6829,-6.97573637,107.63023169,-0.384,-0.301,0.1852,0.67,89.79
2026-06-15T16:40:59.105,6839,-6.97573637,107.63023169,-0.384,-0.301,0.1903,0.69,89.79
2026-06-15T16:40:59.105,6849,-6.97573637,107.63023169,-0.383,-0.301,0.1943,0.70,89.79
2026-06-15T16:40:59.105,6859,-6.97573637,107.63023169,-0.383,-0.301,0.1975,0.71,89.78
2026-06-15T16:40:59.106,6869,-6.97573637,107.63023169,-0.383,-0.301,0.2013,0.72,89.78
2026-06-15T16:40:59.106,6879,-6.97573637,107.63023122,-0.435,-0.301,0.0067,0.02,89.77
2026-06-15T16:40:59.106,6889,-6.97573637,107.63023122,-0.435,-0.301,0.0111,0.04,89.77
2026-06-15T16:40:59.107,6899,-6.97573637,107.63023122,-0.435,-0.301,0.0138,0.05,89.76
2026-06-15T16:40:59.107,6909,-6.97573637,107.63023122,-0.435,-0.301,0.0174,0.06,89.76
2026-06-15T16:40:59.107,6919,-6.97573637,107.63023122,-0.435,-0.301,0.0223,0.08,89.76
2026-06-15T16:40:59.107,6929,-6.97573637,107.63023122,-0.435,-0.301,0.0265,0.10,89.75
2026-06-15T16:40:59.113,6939,-6.97573637,107.63023122,-0.435,-0.301,0.0293,0.11,89.75
2026-06-15T16:40:59.123,6949,-6.97573637,107.63023122,-0.435,-0.301,0.0334,0.12,89.74
2026-06-15T16:40:59.132,6959,-6.97573637,107.63023122,-0.435,-0.301,0.0384,0.14,89.74
2026-06-15T16:40:59.143,6969,-6.97573637,107.63023122,-0.435,-0.301,0.0429,0.15,89.74
2026-06-15T16:40:59.153,6979,-6.97573637,107.63023122,-0.435,-0.301,0.0456,0.16,89.73
2026-06-15T16:40:59.163,6989,-6.97573637,107.63023122,-0.435,-0.301,0.0492,0.18,89.73
2026-06-15T16:40:59.319,6999,-6.97573764,107.63023196,-0.354,-0.442,0.0581,0.21,90.55
2026-06-15T16:40:59.319,7009,-6.97573815,107.63023224,-0.323,-0.499,0.0645,0.23,90.88
2026-06-15T16:40:59.319,7019,-6.97573815,107.63023224,-0.323,-0.499,0.0674,0.24,90.88
2026-06-15T16:40:59.320,7029,-6.97573815,107.63023224,-0.323,-0.499,0.0713,0.26,90.87
2026-06-15T16:40:59.320,7039,-6.97573815,107.63023224,-0.323,-0.499,0.0764,0.27,90.87
2026-06-15T16:40:59.320,7049,-6.97573815,107.63023224,-0.323,-0.499,0.0808,0.29,90.86
2026-06-15T16:40:59.320,7059,-6.97573815,107.63023224,-0.323,-0.499,0.0835,0.30,90.86
2026-06-15T16:40:59.321,7069,-6.97573815,107.63023224,-0.324,-0.499,0.0869,0.31,90.85
2026-06-15T16:40:59.321,7079,-6.97573815,107.63023224,-0.324,-0.499,0.0917,0.33,90.85
2026-06-15T16:40:59.321,7089,-6.97573815,107.63023223,-0.324,-0.499,0.0962,0.35,90.85
2026-06-15T16:40:59.321,7099,-6.97573815,107.63023223,-0.324,-0.499,0.0991,0.36,90.84
2026-06-15T16:40:59.321,7109,-6.97573815,107.63023223,-0.324,-0.499,0.1027,0.37,90.84
2026-06-15T16:40:59.322,7119,-6.97573815,107.63023223,-0.324,-0.499,0.1076,0.39,90.83
2026-06-15T16:40:59.322,7129,-6.97573815,107.63023223,-0.324,-0.499,0.1121,0.40,90.83
2026-06-15T16:40:59.322,7139,-6.97573815,107.63023223,-0.324,-0.499,0.1150,0.41,90.83
2026-06-15T16:40:59.322,7149,-6.97573815,107.63023223,-0.324,-0.499,0.1184,0.43,90.82
2026-06-15T16:40:59.333,7159,-6.97573815,107.63023223,-0.324,-0.499,0.1237,0.45,90.82
2026-06-15T16:40:59.344,7170,-6.97573815,107.63023223,-0.325,-0.499,0.1292,0.46,90.81
2026-06-15T16:40:59.353,7179,-6.97573815,107.63023222,-0.325,-0.499,0.1317,0.47,90.81
2026-06-15T16:40:59.363,7189,-6.97573815,107.63023222,-0.325,-0.499,0.1354,0.49,90.81
2026-06-15T16:40:59.528,7199,-6.97573815,107.63023222,-0.325,-0.499,0.1404,0.51,90.80
2026-06-15T16:40:59.529,7209,-6.97573815,107.63023222,-0.325,-0.499,0.1451,0.52,90.80
2026-06-15T16:40:59.529,7219,-6.97573815,107.63023222,-0.325,-0.499,0.1478,0.53,90.79
2026-06-15T16:40:59.530,7229,-6.97573815,107.63023222,-0.326,-0.499,0.1509,0.54,90.79
2026-06-15T16:40:59.530,7239,-6.97573815,107.63023221,-0.326,-0.499,0.1559,0.56,90.78
2026-06-15T16:40:59.530,7249,-6.97573815,107.63023221,-0.326,-0.499,0.1605,0.58,90.78
2026-06-15T16:40:59.530,7259,-6.97573815,107.63023221,-0.326,-0.499,0.1636,0.59,90.78
2026-06-15T16:40:59.531,7269,-6.97573815,107.63023221,-0.327,-0.499,0.1673,0.60,90.77
2026-06-15T16:40:59.532,7279,-6.97573815,107.63023220,-0.327,-0.499,0.1725,0.62,90.77
2026-06-15T16:40:59.532,7289,-6.97573815,107.63023220,-0.327,-0.499,0.1771,0.64,90.76
2026-06-15T16:40:59.532,7299,-6.97573815,107.63023220,-0.328,-0.499,0.1798,0.65,90.76
2026-06-15T16:40:59.533,7311,-6.97573815,107.63023219,-0.328,-0.499,0.1835,0.66,90.75
2026-06-15T16:40:59.533,7321,-6.97573815,107.63023219,-0.328,-0.499,0.1885,0.68,90.75
2026-06-15T16:40:59.533,7331,-6.97573815,107.63023219,-0.329,-0.499,0.1932,0.70,90.75
2026-06-15T16:40:59.534,7341,-6.97573815,107.63023218,-0.329,-0.499,0.1963,0.71,90.74
2026-06-15T16:40:59.534,7351,-6.97573815,107.63023218,-0.330,-0.499,0.2000,0.72,90.74
2026-06-15T16:40:59.534,7361,-6.97573815,107.63023218,-0.330,-0.499,0.2052,0.74,90.73
2026-06-15T16:40:59.545,7371,-6.97573815,107.63023217,-0.330,-0.499,0.2096,0.75,90.73
2026-06-15T16:40:59.555,7381,-6.97573815,107.63023171,-0.382,-0.498,0.0043,0.02,90.73
2026-06-15T16:40:59.565,7391,-6.97573815,107.63023171,-0.382,-0.498,0.0076,0.03,90.72
2026-06-15T16:40:59.712,7401,-6.97573815,107.63023170,-0.382,-0.498,0.0125,0.04,90.72
2026-06-15T16:40:59.712,7411,-6.97573815,107.63023170,-0.382,-0.498,0.0170,0.06,90.72
2026-06-15T16:40:59.713,7421,-6.97573815,107.63023170,-0.382,-0.498,0.0200,0.07,90.71
2026-06-15T16:40:59.713,7431,-6.97573815,107.63023170,-0.382,-0.498,0.0238,0.09,90.71
2026-06-15T16:40:59.714,7441,-6.97573815,107.63023170,-0.382,-0.498,0.0290,0.10,90.70
2026-06-15T16:40:59.714,7451,-6.97573815,107.63023170,-0.382,-0.498,0.0332,0.12,90.70
2026-06-15T16:40:59.714,7461,-6.97573815,107.63023170,-0.382,-0.498,0.0357,0.13,90.70
2026-06-15T16:40:59.714,7471,-6.97573815,107.63023170,-0.383,-0.498,0.0390,0.14,90.69
2026-06-15T16:40:59.715,7481,-6.97573815,107.63023170,-0.383,-0.498,0.0440,0.16,90.69
2026-06-15T16:40:59.715,7491,-6.97573815,107.63023170,-0.383,-0.498,0.0487,0.18,90.68
2026-06-15T16:40:59.715,7502,-6.97573815,107.63023170,-0.383,-0.498,0.0529,0.19,90.68
2026-06-15T16:40:59.715,7512,-6.97573815,107.63023170,-0.383,-0.498,0.0581,0.21,90.68
2026-06-15T16:40:59.715,7522,-6.97573815,107.63023169,-0.383,-0.498,0.0625,0.22,90.67
2026-06-15T16:40:59.716,7532,-6.97573815,107.63023169,-0.384,-0.498,0.0650,0.23,90.67
2026-06-15T16:40:59.716,7542,-6.97573815,107.63023169,-0.384,-0.498,0.0684,0.25,90.66
2026-06-15T16:40:59.726,7552,-6.97573815,107.63023169,-0.384,-0.498,0.0733,0.26,90.66
2026-06-15T16:40:59.735,7562,-6.97573815,107.63023169,-0.384,-0.498,0.0777,0.28,90.66
2026-06-15T16:40:59.746,7572,-6.97573815,107.63023168,-0.384,-0.498,0.0806,0.29,90.65
2026-06-15T16:40:59.756,7582,-6.97573815,107.63023168,-0.385,-0.498,0.0845,0.30,90.65
