wall_time,frame_type,mcu_ts_ms,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,gps_lat,gps_lon,gps_speed_kmh,hdop,satellites,fix_valid,obd_speed_kmh,engine_rpm,coolant_c,lora_node,lora_lat,lora_lon,lora_heading_deg,lora_speed_kmh,lora_alert,lora_rssi_dbm,lora_snr_db,lora_remote_tx_ts_ms
2026-06-13T15:46:12.831,IMU,6485,0.6703764796257019,-0.009576806798577309,10.182539939880371,0.004793690051883459,0.0018642127979546785,-0.003195793367922306,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.841,IMU,6495,0.6631938815116882,-0.23942017555236816,9.943120002746582,0.009853696450591087,-0.0013315805699676275,-0.003994741477072239,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.851,IMU,6505,0.6631938815116882,-0.2992752194404602,9.880870819091797,0.007989482954144478,-0.0018642127979546785,-0.002663161139935255,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.861,IMU,6515,0.6871358752250671,-0.08140286058187485,10.24239444732666,0.005060005933046341,-0.000532632227987051,-0.003195793367922306,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.871,IMU,6525,0.7326257228851318,-0.023942016065120697,10.280701637268066,0.008255799300968647,-0.0007989483419805765,-0.002130528911948204,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.881,IMU,6535,0.6703764796257019,-0.2106897532939911,9.93354320526123,0.011717909015715122,0.000532632227987051,-0.004261057823896408,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.891,IMU,6545,0.6823474764823914,-0.31603461503982544,9.727641105651855,0.009587380103766918,-0.002130528911948204,-0.0034621094819158316,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.901,IMU,6555,0.6799532771110535,-0.1412578970193863,10.079588890075684,0.004527374170720577,-0.0018642127979546785,-0.001065264455974102,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.911,IMU,6565,0.7038952708244324,-0.0454898327589035,10.36449909210205,0.0029294772539287806,-0.002663161139935255,-0.002663161139935255,,,,,,,,,,,,,,,,,,
2026-06-13T15:46:12.921,IMU,6575,0.6584054827690125,-0.21308395266532898,10.070012092590332,0.010120011866092682,0.0013315805699676275,-0.004793690051883459,,,,,,,,,,,,,,,,,,
